trials,participant,valence,S,R,rt,dataset
64,32,2,right,right,1.3037963344185644,weber_holds_vmismatch_0.6
65,32,2,right,right,0.9530030976455679,weber_holds_vmismatch_0.6
66,32,2,right,right,1.011077102632775,weber_holds_vmismatch_0.6
67,32,2,right,right,0.7672294455471134,weber_holds_vmismatch_0.6
68,32,2,right,right,1.4914784870608129,weber_holds_vmismatch_0.6
69,32,2,right,right,0.756117782227399,weber_holds_vmismatch_0.6
70,32,2,right,right,1.2815231104235314,weber_holds_vmismatch_0.6
71,32,3,right,right,1.8463804469197174,weber_holds_vmismatch_0.6
72,32,3,right,right,1.520497083494424,weber_holds_vmismatch_0.6
73,32,3,right,right,1.2351004169955748,weber_holds_vmismatch_0.6
74,32,3,right,left,1.7227655943710625,weber_holds_vmismatch_0.6
75,32,3,right,right,1.9101861180539172,weber_holds_vmismatch_0.6
76,32,3,right,left,2.06623454242618,weber_holds_vmismatch_0.6
77,32,3,right,right,1.4882427602106367,weber_holds_vmismatch_0.6
78,32,3,right,right,1.4330803088444772,weber_holds_vmismatch_0.6
79,32,3,right,right,1.405980430298187,weber_holds_vmismatch_0.6
80,32,3,right,right,1.148596642816957,weber_holds_vmismatch_0.6
81,32,4,right,right,1.6408124387272263,weber_holds_vmismatch_0.6
82,32,4,right,right,1.963264730276862,weber_holds_vmismatch_0.6
83,32,4,right,right,1.6678870736838833,weber_holds_vmismatch_0.6
84,32,4,right,right,1.9051489593769682,weber_holds_vmismatch_0.6
85,32,4,right,right,1.4658949611196423,weber_holds_vmismatch_0.6
86,32,4,right,left,1.9512696362200919,weber_holds_vmismatch_0.6
87,32,4,right,left,2.340993967676382,weber_holds_vmismatch_0.6
88,32,4,right,left,2.8726349100734203,weber_holds_vmismatch_0.6
89,32,4,right,right,1.6980891789252717,weber_holds_vmismatch_0.6
90,32,4,right,left,1.1653961427062467,weber_holds_vmismatch_0.6
91,32,6,right,right,1.8638167102771805,weber_holds_vmismatch_0.6
92,32,6,right,right,1.6799199805848095,weber_holds_vmismatch_0.6
93,32,6,right,right,1.9406546204646549,weber_holds_vmismatch_0.6
94,32,6,right,left,3.047207332323824,weber_holds_vmismatch_0.6
95,32,6,right,right,2.4023183552021505,weber_holds_vmismatch_0.6
96,32,6,right,right,3.195443078268391,weber_holds_vmismatch_0.6
97,32,6,right,left,1.6210931798840154,weber_holds_vmismatch_0.6
98,32,6,right,left,1.6771880801781807,weber_holds_vmismatch_0.6
99,32,6,right,right,1.7712185498548811,weber_holds_vmismatch_0.6
100,32,6,right,left,2.123707141570336,weber_holds_vmismatch_0.6
101,32,7,right,right,1.3268697668929157,weber_holds_vmismatch_0.6
102,32,7,right,right,1.7949301415839347,weber_holds_vmismatch_0.6
103,32,7,right,right,1.5480866645621458,weber_holds_vmismatch_0.6
104,32,7,right,right,1.72658929307047,weber_holds_vmismatch_0.6
105,32,7,right,left,2.2701684305799636,weber_holds_vmismatch_0.6
106,32,7,right,right,1.0508394907648801,weber_holds_vmismatch_0.6
107,32,7,right,right,1.6026034822934374,weber_holds_vmismatch_0.6
108,32,7,right,right,1.8392437894163214,weber_holds_vmismatch_0.6
109,32,7,right,right,1.920317730417253,weber_holds_vmismatch_0.6
110,32,7,right,right,1.4255379658433216,weber_holds_vmismatch_0.6
111,32,8,right,right,0.6818327656687009,weber_holds_vmismatch_0.6
112,32,8,right,right,1.0750224937892596,weber_holds_vmismatch_0.6
113,32,8,right,right,0.9152951431077707,weber_holds_vmismatch_0.6
114,32,8,right,right,0.9408080196470081,weber_holds_vmismatch_0.6
115,32,8,right,right,0.7122326984804996,weber_holds_vmismatch_0.6
116,32,8,right,right,0.6896356223371409,weber_holds_vmismatch_0.6
117,32,8,right,right,0.7410189386560444,weber_holds_vmismatch_0.6
118,32,8,right,right,1.2350780568652915,weber_holds_vmismatch_0.6
119,32,8,right,right,0.7462563207375112,weber_holds_vmismatch_0.6
120,32,8,right,right,0.8776269208858611,weber_holds_vmismatch_0.6
1,33,2,left,left,1.026798078123942,weber_holds_vmismatch_0.6
2,33,2,left,left,1.1005951554639946,weber_holds_vmismatch_0.6
3,33,2,left,left,2.3786128728827745,weber_holds_vmismatch_0.6
4,33,2,left,left,0.9139897667609511,weber_holds_vmismatch_0.6
5,33,2,left,left,1.6133724095364739,weber_holds_vmismatch_0.6
6,33,2,left,left,1.6773989393767164,weber_holds_vmismatch_0.6
7,33,2,left,left,1.3375856444741028,weber_holds_vmismatch_0.6
8,33,2,left,left,0.8894637394105505,weber_holds_vmismatch_0.6
9,33,2,left,left,1.3007065247626053,weber_holds_vmismatch_0.6
10,33,2,left,left,1.0580875373940635,weber_holds_vmismatch_0.6
11,33,3,left,left,1.6875063777895818,weber_holds_vmismatch_0.6
12,33,3,left,left,1.573135752614876,weber_holds_vmismatch_0.6
13,33,3,left,left,1.2054176779038428,weber_holds_vmismatch_0.6
14,33,3,left,left,2.2397162406910285,weber_holds_vmismatch_0.6
15,33,3,left,left,1.3162290587920282,weber_holds_vmismatch_0.6
16,33,3,left,left,1.1129919396352508,weber_holds_vmismatch_0.6
17,33,3,left,left,1.220633380082369,weber_holds_vmismatch_0.6
18,33,3,left,left,1.945647328153142,weber_holds_vmismatch_0.6
19,33,3,left,left,1.1292112737522015,weber_holds_vmismatch_0.6
20,33,3,left,left,1.2254744007970917,weber_holds_vmismatch_0.6
21,33,4,left,left,2.4754979242329416,weber_holds_vmismatch_0.6
22,33,4,left,right,2.521152556749949,weber_holds_vmismatch_0.6
23,33,4,left,left,2.5503403991032845,weber_holds_vmismatch_0.6
24,33,4,left,left,2.349508750470702,weber_holds_vmismatch_0.6
25,33,4,left,right,2.0553124955316946,weber_holds_vmismatch_0.6
26,33,4,left,left,1.7120359570120034,weber_holds_vmismatch_0.6
27,33,4,left,left,2.09199080086837,weber_holds_vmismatch_0.6
28,33,4,left,left,1.9337309757160408,weber_holds_vmismatch_0.6
29,33,4,left,left,2.353769593821188,weber_holds_vmismatch_0.6
30,33,4,left,right,3.0715789511584703,weber_holds_vmismatch_0.6
31,33,6,left,left,2.984240842720389,weber_holds_vmismatch_0.6
32,33,6,left,right,1.7172768032500012,weber_holds_vmismatch_0.6
33,33,6,left,left,1.8786423499338913,weber_holds_vmismatch_0.6
34,33,6,left,left,1.665772102827893,weber_holds_vmismatch_0.6
35,33,6,left,left,1.9068685626160655,weber_holds_vmismatch_0.6
36,33,6,left,right,1.3648053018676545,weber_holds_vmismatch_0.6
37,33,6,left,left,1.6137950559846086,weber_holds_vmismatch_0.6
38,33,6,left,left,1.4772806191072314,weber_holds_vmismatch_0.6
39,33,6,left,right,2.0904040142436418,weber_holds_vmismatch_0.6
40,33,6,left,left,1.9196373432079028,weber_holds_vmismatch_0.6
41,33,7,left,left,1.6436383371251548,weber_holds_vmismatch_0.6
42,33,7,left,left,1.0955987164568373,weber_holds_vmismatch_0.6
43,33,7,left,left,2.087509037125278,weber_holds_vmismatch_0.6
44,33,7,left,left,1.900467344744853,weber_holds_vmismatch_0.6
45,33,7,left,left,2.0820983651008205,weber_holds_vmismatch_0.6
46,33,7,left,right,1.8107242728082702,weber_holds_vmismatch_0.6
47,33,7,left,left,1.3444757534949405,weber_holds_vmismatch_0.6
48,33,7,left,left,1.1894527813223552,weber_holds_vmismatch_0.6
49,33,7,left,left,0.8677885602866249,weber_holds_vmismatch_0.6
50,33,7,left,left,1.0316811083786912,weber_holds_vmismatch_0.6
51,33,8,left,left,1.0137855704860321,weber_holds_vmismatch_0.6
52,33,8,left,left,0.9427941549585854,weber_holds_vmismatch_0.6
53,33,8,left,left,0.9067189676713863,weber_holds_vmismatch_0.6
54,33,8,left,left,1.2435153935902183,weber_holds_vmismatch_0.6
55,33,8,left,left,1.5122072703753928,weber_holds_vmismatch_0.6
56,33,8,left,left,0.9329815293702439,weber_holds_vmismatch_0.6
57,33,8,left,left,1.145083154826879,weber_holds_vmismatch_0.6
58,33,8,left,left,1.0970126708032055,weber_holds_vmismatch_0.6
59,33,8,left,left,1.3541984123120592,weber_holds_vmismatch_0.6
60,33,8,left,left,0.862174350527777,weber_holds_vmismatch_0.6
61,33,2,right,right,0.9511076302727755,weber_holds_vmismatch_0.6
62,33,2,right,right,0.7923208229694692,weber_holds_vmismatch_0.6
63,33,2,right,right,1.0645599180823733,weber_holds_vmismatch_0.6
64,33,2,right,right,2.0472609836827305,weber_holds_vmismatch_0.6
65,33,2,right,right,0.9702043228827812,weber_holds_vmismatch_0.6
66,33,2,right,right,1.6251845794379356,weber_holds_vmismatch_0.6
67,33,2,right,right,0.8780053133736085,weber_holds_vmismatch_0.6
68,33,2,right,right,1.1642153632156187,weber_holds_vmismatch_0.6
69,33,2,right,right,1.308837361762416,weber_holds_vmismatch_0.6
70,33,2,right,right,1.332687116571678,weber_holds_vmismatch_0.6
71,33,3,right,left,1.2478975813874786,weber_holds_vmismatch_0.6
72,33,3,right,right,1.338468810551179,weber_holds_vmismatch_0.6
73,33,3,right,right,1.0643226517558837,weber_holds_vmismatch_0.6
74,33,3,right,right,2.174611399076078,weber_holds_vmismatch_0.6
75,33,3,right,right,1.9471939685450947,weber_holds_vmismatch_0.6
76,33,3,right,right,1.329205853007877,weber_holds_vmismatch_0.6
77,33,3,right,right,1.579780343188099,weber_holds_vmismatch_0.6
78,33,3,right,right,1.2476342948764807,weber_holds_vmismatch_0.6
79,33,3,right,right,1.2663670766282198,weber_holds_vmismatch_0.6
80,33,3,right,right,1.3389994313244848,weber_holds_vmismatch_0.6
81,33,4,right,left,2.52164361105081,weber_holds_vmismatch_0.6
82,33,4,right,left,2.0866559496380397,weber_holds_vmismatch_0.6
83,33,4,right,left,2.656184154232846,weber_holds_vmismatch_0.6
84,33,4,right,left,1.9946079159687231,weber_holds_vmismatch_0.6
85,33,4,right,right,1.95393263264915,weber_holds_vmismatch_0.6
86,33,4,right,left,1.9592899712151206,weber_holds_vmismatch_0.6
87,33,4,right,right,1.7502609719577549,weber_holds_vmismatch_0.6
88,33,4,right,right,1.9797723061033365,weber_holds_vmismatch_0.6
89,33,4,right,left,3.01686755253373,weber_holds_vmismatch_0.6
90,33,4,right,right,2.5864921709325213,weber_holds_vmismatch_0.6
91,33,6,right,right,1.9722648182685403,weber_holds_vmismatch_0.6
92,33,6,right,left,1.8970419539951553,weber_holds_vmismatch_0.6
93,33,6,right,left,3.1000796504298567,weber_holds_vmismatch_0.6
94,33,6,right,right,2.0001602670261205,weber_holds_vmismatch_0.6
95,33,6,right,left,1.3439726434029442,weber_holds_vmismatch_0.6
96,33,6,right,left,2.215062205378137,weber_holds_vmismatch_0.6
97,33,6,right,left,2.2197255091559716,weber_holds_vmismatch_0.6
98,33,6,right,right,2.6105873072200896,weber_holds_vmismatch_0.6
99,33,6,right,left,2.5637584795502537,weber_holds_vmismatch_0.6
100,33,6,right,right,2.271320926114523,weber_holds_vmismatch_0.6
101,33,7,right,left,1.5494303329202468,weber_holds_vmismatch_0.6
102,33,7,right,left,1.8370901820563037,weber_holds_vmismatch_0.6
103,33,7,right,right,1.5916353490520603,weber_holds_vmismatch_0.6
104,33,7,right,right,2.060404424814417,weber_holds_vmismatch_0.6
105,33,7,right,right,1.7124271849652988,weber_holds_vmismatch_0.6
106,33,7,right,right,1.8778056037601465,weber_holds_vmismatch_0.6
107,33,7,right,right,1.4705122370603496,weber_holds_vmismatch_0.6
108,33,7,right,right,1.4099620733924487,weber_holds_vmismatch_0.6
109,33,7,right,right,1.1863504235818065,weber_holds_vmismatch_0.6
110,33,7,right,left,0.9448945743129484,weber_holds_vmismatch_0.6
111,33,8,right,right,0.9379070038795934,weber_holds_vmismatch_0.6
112,33,8,right,right,1.0626399608327213,weber_holds_vmismatch_0.6
113,33,8,right,right,0.7022330534410222,weber_holds_vmismatch_0.6
114,33,8,right,right,2.9966588434234525,weber_holds_vmismatch_0.6
115,33,8,right,right,1.0843952226872218,weber_holds_vmismatch_0.6
116,33,8,right,right,1.1502882341223872,weber_holds_vmismatch_0.6
117,33,8,right,right,1.0491199481041142,weber_holds_vmismatch_0.6
118,33,8,right,right,0.9574543422578776,weber_holds_vmismatch_0.6
119,33,8,right,right,0.8917392063291634,weber_holds_vmismatch_0.6
120,33,8,right,right,1.3049292074785894,weber_holds_vmismatch_0.6
1,34,2,left,left,1.3878488315471915,weber_holds_vmismatch_0.6
2,34,2,left,left,1.3940803801597736,weber_holds_vmismatch_0.6
3,34,2,left,left,0.9780260719797791,weber_holds_vmismatch_0.6
4,34,2,left,left,0.9288876930753587,weber_holds_vmismatch_0.6
5,34,2,left,left,1.2234048611523103,weber_holds_vmismatch_0.6
6,34,2,left,left,1.0170109116199941,weber_holds_vmismatch_0.6
7,34,2,left,left,1.4076258183033628,weber_holds_vmismatch_0.6
8,34,2,left,left,1.1618479782857338,weber_holds_vmismatch_0.6
9,34,2,left,left,0.8991303798648398,weber_holds_vmismatch_0.6
10,34,2,left,left,1.0052823625029361,weber_holds_vmismatch_0.6
11,34,3,left,left,1.81270050784113,weber_holds_vmismatch_0.6
12,34,3,left,left,1.5324292908878678,weber_holds_vmismatch_0.6
13,34,3,left,left,1.7867802048832582,weber_holds_vmismatch_0.6
14,34,3,left,right,1.597278076766216,weber_holds_vmismatch_0.6
15,34,3,left,left,1.1989008426984553,weber_holds_vmismatch_0.6
16,34,3,left,left,1.0425706803212518,weber_holds_vmismatch_0.6
17,34,3,left,right,1.3851780005408856,weber_holds_vmismatch_0.6
18,34,3,left,right,1.622059271502439,weber_holds_vmismatch_0.6
19,34,3,left,right,1.9300161475858593,weber_holds_vmismatch_0.6
20,34,3,left,right,1.1043800667713057,weber_holds_vmismatch_0.6
21,34,4,left,left,2.244415380926737,weber_holds_vmismatch_0.6
22,34,4,left,left,2.3986662065874995,weber_holds_vmismatch_0.6
23,34,4,left,right,3.015621779337257,weber_holds_vmismatch_0.6
24,34,4,left,right,2.670482614619485,weber_holds_vmismatch_0.6
25,34,4,left,left,1.5335398177938624,weber_holds_vmismatch_0.6
26,34,4,left,left,1.4788731727176734,weber_holds_vmismatch_0.6
27,34,4,left,left,2.0232449481983674,weber_holds_vmismatch_0.6
28,34,4,left,right,2.2935886940167434,weber_holds_vmismatch_0.6
29,34,4,left,left,1.9312708981196154,weber_holds_vmismatch_0.6
30,34,4,left,left,1.4110334325433078,weber_holds_vmismatch_0.6
31,34,6,left,left,1.6990641614522985,weber_holds_vmismatch_0.6
32,34,6,left,left,1.894548506730718,weber_holds_vmismatch_0.6
33,34,6,left,left,2.141100018461015,weber_holds_vmismatch_0.6
34,34,6,left,right,2.3204169119338878,weber_holds_vmismatch_0.6
35,34,6,left,left,1.5464236126253494,weber_holds_vmismatch_0.6
36,34,6,left,right,2.713498975743791,weber_holds_vmismatch_0.6
37,34,6,left,left,1.6134016691104043,weber_holds_vmismatch_0.6
38,34,6,left,left,2.2485040020374054,weber_holds_vmismatch_0.6
39,34,6,left,left,1.7597380230181345,weber_holds_vmismatch_0.6
40,34,6,left,right,1.7143156146218523,weber_holds_vmismatch_0.6
41,34,7,left,left,1.6268495593481285,weber_holds_vmismatch_0.6
42,34,7,left,left,1.5302685142030024,weber_holds_vmismatch_0.6
43,34,7,left,left,1.3095588136630074,weber_holds_vmismatch_0.6
44,34,7,left,left,1.5870709390387021,weber_holds_vmismatch_0.6
45,34,7,left,right,1.3064161375595686,weber_holds_vmismatch_0.6
46,34,7,left,left,1.4338067484738715,weber_holds_vmismatch_0.6
47,34,7,left,left,1.299285894295694,weber_holds_vmismatch_0.6
48,34,7,left,left,1.5144461301425072,weber_holds_vmismatch_0.6
49,34,7,left,left,1.6202545461713027,weber_holds_vmismatch_0.6
50,34,7,left,left,2.5555938950497676,weber_holds_vmismatch_0.6
51,34,8,left,left,0.9865970150955721,weber_holds_vmismatch_0.6
52,34,8,left,left,1.5347109013210578,weber_holds_vmismatch_0.6
53,34,8,left,left,0.9191527469992142,weber_holds_vmismatch_0.6
54,34,8,left,left,2.013891549438878,weber_holds_vmismatch_0.6
55,34,8,left,left,0.8044412754784276,weber_holds_vmismatch_0.6
56,34,8,left,left,1.1699076656574707,weber_holds_vmismatch_0.6
57,34,8,left,left,0.8840403381168649,weber_holds_vmismatch_0.6
58,34,8,left,left,0.7199106070053629,weber_holds_vmismatch_0.6
59,34,8,left,left,1.4680230458206447,weber_holds_vmismatch_0.6
60,34,8,left,left,1.0805686392087184,weber_holds_vmismatch_0.6
61,34,2,right,right,1.3765964434039042,weber_holds_vmismatch_0.6
62,34,2,right,right,1.0346781220691503,weber_holds_vmismatch_0.6
63,34,2,right,right,1.1787361774867628,weber_holds_vmismatch_0.6
64,34,2,right,right,1.5796920761012379,weber_holds_vmismatch_0.6
65,34,2,right,right,0.8464530700741668,weber_holds_vmismatch_0.6
66,34,2,right,right,0.9553121097535244,weber_holds_vmismatch_0.6
67,34,2,right,right,1.023539174946196,weber_holds_vmismatch_0.6
68,34,2,right,right,0.7716997671801469,weber_holds_vmismatch_0.6
69,34,2,right,right,1.5554949004376488,weber_holds_vmismatch_0.6
70,34,2,right,right,0.960440656318621,weber_holds_vmismatch_0.6
71,34,3,right,right,1.4657894980607182,weber_holds_vmismatch_0.6
72,34,3,right,right,2.040784250481889,weber_holds_vmismatch_0.6
73,34,3,right,left,1.4866221978182945,weber_holds_vmismatch_0.6
74,34,3,right,left,1.4172261278885006,weber_holds_vmismatch_0.6
75,34,3,right,right,1.525570832322021,weber_holds_vmismatch_0.6
76,34,3,right,right,1.2325076051055524,weber_holds_vmismatch_0.6
77,34,3,right,right,1.7757396061025006,weber_holds_vmismatch_0.6
78,34,3,right,right,0.9140301490783147,weber_holds_vmismatch_0.6
79,34,3,right,right,0.8580382214070992,weber_holds_vmismatch_0.6
80,34,3,right,right,1.7778099291704026,weber_holds_vmismatch_0.6
81,34,4,right,left,1.2221207177985731,weber_holds_vmismatch_0.6
82,34,4,right,left,1.9156112024394059,weber_holds_vmismatch_0.6
83,34,4,right,right,2.383752328138039,weber_holds_vmismatch_0.6
84,34,4,right,left,1.8374552482566384,weber_holds_vmismatch_0.6
85,34,4,right,right,1.9268113287114197,weber_holds_vmismatch_0.6
86,34,4,right,right,1.7843242067790344,weber_holds_vmismatch_0.6
87,34,4,right,right,1.8033004342303556,weber_holds_vmismatch_0.6
88,34,4,right,right,3.176274979260799,weber_holds_vmismatch_0.6
89,34,4,right,right,2.5263023918148844,weber_holds_vmismatch_0.6
90,34,4,right,left,1.9852027528884477,weber_holds_vmismatch_0.6
91,34,6,right,left,1.8707830916356487,weber_holds_vmismatch_0.6
92,34,6,right,left,2.0636048928952375,weber_holds_vmismatch_0.6
93,34,6,right,left,1.5694514592789526,weber_holds_vmismatch_0.6
94,34,6,right,left,1.8072017349058518,weber_holds_vmismatch_0.6
95,34,6,right,right,2.1208160366788955,weber_holds_vmismatch_0.6
96,34,6,right,right,1.9546182286829425,weber_holds_vmismatch_0.6
97,34,6,right,right,2.2239165610236467,weber_holds_vmismatch_0.6
98,34,6,right,left,2.7292460154917046,weber_holds_vmismatch_0.6
99,34,6,right,left,2.1105878353987366,weber_holds_vmismatch_0.6
100,34,6,right,left,1.9770118374543344,weber_holds_vmismatch_0.6
101,34,7,right,left,2.053397829584117,weber_holds_vmismatch_0.6
102,34,7,right,right,1.5184529018789132,weber_holds_vmismatch_0.6
103,34,7,right,right,1.0147053955599938,weber_holds_vmismatch_0.6
104,34,7,right,left,1.2306315476591596,weber_holds_vmismatch_0.6
105,34,7,right,left,1.856902786884821,weber_holds_vmismatch_0.6
106,34,7,right,right,1.574964542800343,weber_holds_vmismatch_0.6
107,34,7,right,right,1.2630552605610688,weber_holds_vmismatch_0.6
108,34,7,right,right,1.1827980479463012,weber_holds_vmismatch_0.6
109,34,7,right,right,1.6673048193151656,weber_holds_vmismatch_0.6
110,34,7,right,right,1.0617055909097957,weber_holds_vmismatch_0.6
111,34,8,right,right,0.7015746460314798,weber_holds_vmismatch_0.6
112,34,8,right,right,0.9270279107630821,weber_holds_vmismatch_0.6
113,34,8,right,right,1.356873651694155,weber_holds_vmismatch_0.6
114,34,8,right,left,1.0456216670807608,weber_holds_vmismatch_0.6
115,34,8,right,right,0.6488172140655933,weber_holds_vmismatch_0.6
116,34,8,right,right,1.7008610227093262,weber_holds_vmismatch_0.6
117,34,8,right,right,1.1098730248767645,weber_holds_vmismatch_0.6
118,34,8,right,right,1.1975930187719164,weber_holds_vmismatch_0.6
119,34,8,right,right,1.1593050889385765,weber_holds_vmismatch_0.6
120,34,8,right,right,0.8733196016880485,weber_holds_vmismatch_0.6
1,35,2,left,left,0.8319589106279632,weber_holds_vmismatch_0.6
2,35,2,left,left,1.0317924958630251,weber_holds_vmismatch_0.6
3,35,2,left,left,0.9279300393180479,weber_holds_vmismatch_0.6
4,35,2,left,left,1.1883097398847913,weber_holds_vmismatch_0.6
5,35,2,left,left,0.8849561360409222,weber_holds_vmismatch_0.6
6,35,2,left,left,0.9943500402875194,weber_holds_vmismatch_0.6
7,35,2,left,left,1.143464896855745,weber_holds_vmismatch_0.6
8,35,2,left,left,1.1261451165748084,weber_holds_vmismatch_0.6
9,35,2,left,left,0.7810144876471892,weber_holds_vmismatch_0.6
10,35,2,left,left,0.7720446227298619,weber_holds_vmismatch_0.6
11,35,3,left,right,2.0938439087079117,weber_holds_vmismatch_0.6
12,35,3,left,left,1.2798319246321563,weber_holds_vmismatch_0.6
13,35,3,left,left,0.9622559682693019,weber_holds_vmismatch_0.6
14,35,3,left,left,1.3491355043205902,weber_holds_vmismatch_0.6
15,35,3,left,left,1.276998034679527,weber_holds_vmismatch_0.6
16,35,3,left,left,0.9837016610297697,weber_holds_vmismatch_0.6
17,35,3,left,left,1.1550101331531977,weber_holds_vmismatch_0.6
18,35,3,left,right,1.6479300018808243,weber_holds_vmismatch_0.6
19,35,3,left,left,1.3442332955007428,weber_holds_vmismatch_0.6
20,35,3,left,left,1.0947089187420445,weber_holds_vmismatch_0.6
21,35,4,left,right,2.2046344306879058,weber_holds_vmismatch_0.6
22,35,4,left,left,1.8621007526070574,weber_holds_vmismatch_0.6
23,35,4,left,right,1.692459416512169,weber_holds_vmismatch_0.6
24,35,4,left,left,1.696175009286196,weber_holds_vmismatch_0.6
25,35,4,left,right,2.2786100275033165,weber_holds_vmismatch_0.6
26,35,4,left,left,2.4256988261334995,weber_holds_vmismatch_0.6
27,35,4,left,left,2.410674015961787,weber_holds_vmismatch_0.6
28,35,4,left,left,2.1555887703288588,weber_holds_vmismatch_0.6
29,35,4,left,right,2.342051424895733,weber_holds_vmismatch_0.6
30,35,4,left,left,3.9120405374246703,weber_holds_vmismatch_0.6
31,35,6,left,right,1.9100157828682105,weber_holds_vmismatch_0.6
32,35,6,left,left,1.4580734045499812,weber_holds_vmismatch_0.6
33,35,6,left,left,1.1450978309815247,weber_holds_vmismatch_0.6
34,35,6,left,left,2.425338271295848,weber_holds_vmismatch_0.6
35,35,6,left,left,1.9063340955940287,weber_holds_vmismatch_0.6
36,35,6,left,left,1.9261429053067423,weber_holds_vmismatch_0.6
37,35,6,left,right,2.094732190795868,weber_holds_vmismatch_0.6
38,35,6,left,left,1.554196617597841,weber_holds_vmismatch_0.6
39,35,6,left,right,1.848337266177976,weber_holds_vmismatch_0.6
40,35,6,left,right,2.2456477521463616,weber_holds_vmismatch_0.6
41,35,7,left,left,1.1488907653731237,weber_holds_vmismatch_0.6
42,35,7,left,left,1.3046893648597673,weber_holds_vmismatch_0.6
43,35,7,left,right,1.4104728949379142,weber_holds_vmismatch_0.6
44,35,7,left,left,1.1116480446049395,weber_holds_vmismatch_0.6
45,35,7,left,left,1.634193026931069,weber_holds_vmismatch_0.6
46,35,7,left,right,1.0208503195584002,weber_holds_vmismatch_0.6
47,35,7,left,left,1.8638514998880003,weber_holds_vmismatch_0.6
48,35,7,left,left,1.213419838933975,weber_holds_vmismatch_0.6
49,35,7,left,left,1.2394943840391157,weber_holds_vmismatch_0.6
50,35,7,left,left,0.9940187760118322,weber_holds_vmismatch_0.6
51,35,8,left,left,0.805659143648872,weber_holds_vmismatch_0.6
52,35,8,left,left,1.0147493580672948,weber_holds_vmismatch_0.6
53,35,8,left,left,0.7121039672574201,weber_holds_vmismatch_0.6
54,35,8,left,left,0.7394727174151252,weber_holds_vmismatch_0.6
55,35,8,left,left,1.9508501675118184,weber_holds_vmismatch_0.6
56,35,8,left,left,0.8443428715792682,weber_holds_vmismatch_0.6
57,35,8,left,left,0.9558792265716785,weber_holds_vmismatch_0.6
58,35,8,left,left,0.8842107458942077,weber_holds_vmismatch_0.6
59,35,8,left,left,1.0105982923182502,weber_holds_vmismatch_0.6
60,35,8,left,right,1.2402061997441898,weber_holds_vmismatch_0.6
61,35,2,right,right,0.9140773026932876,weber_holds_vmismatch_0.6
62,35,2,right,right,1.107102580786126,weber_holds_vmismatch_0.6
63,35,2,right,right,0.9178544777849877,weber_holds_vmismatch_0.6
64,35,2,right,right,1.6313093138935633,weber_holds_vmismatch_0.6
65,35,2,right,right,0.9480344919051198,weber_holds_vmismatch_0.6
66,35,2,right,right,0.9579427286059046,weber_holds_vmismatch_0.6
67,35,2,right,right,1.7915318892638896,weber_holds_vmismatch_0.6
68,35,2,right,right,0.9241396660828161,weber_holds_vmismatch_0.6
69,35,2,right,right,1.2496947344642617,weber_holds_vmismatch_0.6
70,35,2,right,right,0.7264435378220608,weber_holds_vmismatch_0.6
71,35,3,right,right,1.2940083113947094,weber_holds_vmismatch_0.6
72,35,3,right,right,1.1333159622919857,weber_holds_vmismatch_0.6
73,35,3,right,right,1.2087632539109605,weber_holds_vmismatch_0.6
74,35,3,right,right,1.3120089129791683,weber_holds_vmismatch_0.6
75,35,3,right,right,1.1218136974113966,weber_holds_vmismatch_0.6
76,35,3,right,right,2.15383754758301,weber_holds_vmismatch_0.6
77,35,3,right,right,1.4872178493942319,weber_holds_vmismatch_0.6
78,35,3,right,right,2.2767315688130827,weber_holds_vmismatch_0.6
79,35,3,right,right,0.9079245260730733,weber_holds_vmismatch_0.6
80,35,3,right,right,1.3663979670457702,weber_holds_vmismatch_0.6
81,35,4,right,right,1.430360872711508,weber_holds_vmismatch_0.6
82,35,4,right,right,2.248977756269056,weber_holds_vmismatch_0.6
83,35,4,right,right,1.8975058247963776,weber_holds_vmismatch_0.6
84,35,4,right,left,2.4208883660896188,weber_holds_vmismatch_0.6
85,35,4,right,left,2.2798961199925607,weber_holds_vmismatch_0.6
86,35,4,right,left,2.20556725448488,weber_holds_vmismatch_0.6
87,35,4,right,right,1.522199808201626,weber_holds_vmismatch_0.6
88,35,4,right,left,2.3104452139238205,weber_holds_vmismatch_0.6
89,35,4,right,left,2.5337513739236894,weber_holds_vmismatch_0.6
90,35,4,right,right,2.163435292265966,weber_holds_vmismatch_0.6
91,35,6,right,right,2.053919326006831,weber_holds_vmismatch_0.6
92,35,6,right,right,2.299411015510778,weber_holds_vmismatch_0.6
93,35,6,right,right,2.1309670187403973,weber_holds_vmismatch_0.6
94,35,6,right,right,2.666388421710912,weber_holds_vmismatch_0.6
95,35,6,right,left,1.6495007672487247,weber_holds_vmismatch_0.6
96,35,6,right,right,1.5618167912725014,weber_holds_vmismatch_0.6
97,35,6,right,right,1.8751280327499438,weber_holds_vmismatch_0.6
98,35,6,right,right,1.950590648982029,weber_holds_vmismatch_0.6
99,35,6,right,left,3.0627307105527253,weber_holds_vmismatch_0.6
100,35,6,right,right,3.924404458586863,weber_holds_vmismatch_0.6
101,35,7,right,right,1.329023993886726,weber_holds_vmismatch_0.6
102,35,7,right,right,1.3224739778064585,weber_holds_vmismatch_0.6
103,35,7,right,right,1.1973068103382793,weber_holds_vmismatch_0.6
104,35,7,right,right,1.277987324902173,weber_holds_vmismatch_0.6
