trials,participant,valence,S,R,rt,dataset
48,37,7,left,left,0.9239857319513454,weber_holds
49,37,7,left,left,0.8654172522765924,weber_holds
50,37,7,left,left,1.5823072382039387,weber_holds
51,37,8,left,left,0.8412620824402224,weber_holds
52,37,8,left,left,0.8110678023196838,weber_holds
53,37,8,left,left,0.8316371593894742,weber_holds
54,37,8,left,right,1.1263989963658223,weber_holds
55,37,8,left,left,0.9352967055940322,weber_holds
56,37,8,left,left,0.6062208361129922,weber_holds
57,37,8,left,left,0.6419525842707571,weber_holds
58,37,8,left,right,0.7178961839912028,weber_holds
59,37,8,left,left,0.8447010446628882,weber_holds
60,37,8,left,left,1.0492573737499373,weber_holds
61,37,2,right,right,0.7983843072061452,weber_holds
62,37,2,right,right,0.9319778320526344,weber_holds
63,37,2,right,right,0.9549361149181745,weber_holds
64,37,2,right,right,0.9013419702345837,weber_holds
65,37,2,right,right,1.2395015869093982,weber_holds
66,37,2,right,right,0.9456491875920694,weber_holds
67,37,2,right,right,0.9324982156645958,weber_holds
68,37,2,right,right,0.8534052437242732,weber_holds
69,37,2,right,right,1.045505081646626,weber_holds
70,37,2,right,right,0.8213116186583,weber_holds
71,37,3,right,right,1.639795577472267,weber_holds
72,37,3,right,right,0.887251385137332,weber_holds
73,37,3,right,right,1.2051300735293085,weber_holds
74,37,3,right,right,1.4627367821541883,weber_holds
75,37,3,right,right,1.1755585235498995,weber_holds
76,37,3,right,right,1.4026595407948228,weber_holds
77,37,3,right,right,1.0098693656930613,weber_holds
78,37,3,right,right,0.8951271581101345,weber_holds
79,37,3,right,right,0.9852425161195668,weber_holds
80,37,3,right,right,1.2317198912774954,weber_holds
81,37,4,right,right,1.4407952057391584,weber_holds
82,37,4,right,right,1.6193437670153064,weber_holds
83,37,4,right,right,2.01505194029499,weber_holds
84,37,4,right,left,1.6760996435008029,weber_holds
85,37,4,right,left,1.794321543591866,weber_holds
86,37,4,right,right,3.3566949239302937,weber_holds
87,37,4,right,right,1.960850406662593,weber_holds
88,37,4,right,left,1.5248927409499333,weber_holds
89,37,4,right,right,2.3110028082760126,weber_holds
90,37,4,right,left,2.229176761161064,weber_holds
91,37,6,right,left,1.6259366087696814,weber_holds
92,37,6,right,right,2.2628311016963867,weber_holds
93,37,6,right,right,1.5617981353032635,weber_holds
94,37,6,right,right,1.908359975760533,weber_holds
95,37,6,right,right,1.994717903424172,weber_holds
96,37,6,right,right,5.883162687384353,weber_holds
97,37,6,right,right,1.9125727585161307,weber_holds
98,37,6,right,right,1.9651106694870888,weber_holds
99,37,6,right,left,2.378989258254193,weber_holds
100,37,6,right,right,1.618370641626686,weber_holds
101,37,7,right,right,1.4336622240625676,weber_holds
102,37,7,right,right,1.1458640790514099,weber_holds
103,37,7,right,left,1.7117002023683399,weber_holds
104,37,7,right,right,1.3557292365193256,weber_holds
105,37,7,right,right,1.2752770961449003,weber_holds
106,37,7,right,right,1.0984561217104738,weber_holds
107,37,7,right,right,1.295882523976699,weber_holds
108,37,7,right,left,1.4479250463373439,weber_holds
109,37,7,right,right,1.8391435872465784,weber_holds
110,37,7,right,right,1.0197868955559415,weber_holds
111,37,8,right,right,0.9132721891197175,weber_holds
112,37,8,right,right,0.8932404819341828,weber_holds
113,37,8,right,right,1.7661587543936934,weber_holds
114,37,8,right,right,0.6876703304288171,weber_holds
115,37,8,right,right,0.7238471544068887,weber_holds
116,37,8,right,right,1.1017919737143953,weber_holds
117,37,8,right,right,1.6313488232956947,weber_holds
118,37,8,right,right,0.9158432370076692,weber_holds
119,37,8,right,right,1.3907888679947802,weber_holds
120,37,8,right,right,0.8490995154778622,weber_holds
1,38,2,left,left,1.2341201532273716,weber_holds
2,38,2,left,left,0.8000236518545709,weber_holds
3,38,2,left,left,1.731430856930022,weber_holds
4,38,2,left,left,0.7722143927031386,weber_holds
5,38,2,left,left,0.8699703113003587,weber_holds
6,38,2,left,left,0.7857447406094458,weber_holds
7,38,2,left,left,1.0634041934469867,weber_holds
8,38,2,left,left,0.8732866864791962,weber_holds
9,38,2,left,left,0.8322688364438282,weber_holds
10,38,2,left,left,1.8380213217143637,weber_holds
11,38,3,left,left,1.9697347614082255,weber_holds
12,38,3,left,left,1.0070807667418873,weber_holds
13,38,3,left,left,0.9541557023343106,weber_holds
14,38,3,left,left,1.07382445772847,weber_holds
15,38,3,left,left,1.7538726682511734,weber_holds
16,38,3,left,left,0.9611626178541264,weber_holds
17,38,3,left,right,1.0975568753310472,weber_holds
18,38,3,left,left,1.0999703374622978,weber_holds
19,38,3,left,left,1.1499205744352365,weber_holds
20,38,3,left,right,1.200233624094376,weber_holds
21,38,4,left,left,1.3629296388892254,weber_holds
22,38,4,left,left,1.5193323670197214,weber_holds
23,38,4,left,right,2.461402025558254,weber_holds
24,38,4,left,left,1.7511827008115628,weber_holds
25,38,4,left,left,1.707323298594001,weber_holds
26,38,4,left,left,2.4781972311966576,weber_holds
27,38,4,left,left,2.064051941260863,weber_holds
28,38,4,left,left,1.9345040797435462,weber_holds
29,38,4,left,left,1.5129195729848226,weber_holds
30,38,4,left,left,2.0712691499582627,weber_holds
31,38,6,left,left,2.9065059497453265,weber_holds
32,38,6,left,right,2.6891319727802467,weber_holds
33,38,6,left,left,1.525180647532729,weber_holds
34,38,6,left,right,2.2480262974255605,weber_holds
35,38,6,left,left,2.8714337021571583,weber_holds
36,38,6,left,left,1.7128751702455896,weber_holds
37,38,6,left,right,2.121695397924939,weber_holds
38,38,6,left,left,2.068980521347198,weber_holds
39,38,6,left,left,1.514510878437375,weber_holds
40,38,6,left,left,1.9647012801912198,weber_holds
41,38,7,left,right,4.236249846898742,weber_holds
42,38,7,left,left,1.3449155280913838,weber_holds
43,38,7,left,left,1.385481205225276,weber_holds
44,38,7,left,left,1.7041199162528056,weber_holds
45,38,7,left,left,1.6430405021730439,weber_holds
46,38,7,left,left,1.3831072888778067,weber_holds
47,38,7,left,left,0.967882399801042,weber_holds
48,38,7,left,left,1.3268202564648877,weber_holds
49,38,7,left,left,1.0476791437733046,weber_holds
50,38,7,left,left,1.4493554756090887,weber_holds
51,38,8,left,left,0.9675168427168683,weber_holds
52,38,8,left,left,0.7657726519678922,weber_holds
53,38,8,left,left,0.7667117086404895,weber_holds
54,38,8,left,left,0.9000175811390716,weber_holds
55,38,8,left,left,0.8301373062775754,weber_holds
56,38,8,left,left,0.9932310596686502,weber_holds
57,38,8,left,left,1.07559840726023,weber_holds
58,38,8,left,left,1.0455075518962582,weber_holds
59,38,8,left,left,0.8368334876477317,weber_holds
60,38,8,left,left,0.885378708524641,weber_holds
61,38,2,right,right,0.6359419297976139,weber_holds
62,38,2,right,right,1.285219959430978,weber_holds
63,38,2,right,right,0.9248362006897104,weber_holds
64,38,2,right,right,0.8240144752291856,weber_holds
65,38,2,right,right,0.7997983301690841,weber_holds
66,38,2,right,right,0.9353699899625902,weber_holds
67,38,2,right,right,1.0216657930954822,weber_holds
68,38,2,right,right,0.768211925715081,weber_holds
69,38,2,right,right,0.903392206537156,weber_holds
70,38,2,right,right,0.8386390657338896,weber_holds
71,38,3,right,right,0.8911821607678541,weber_holds
72,38,3,right,right,1.674267229765754,weber_holds
73,38,3,right,right,1.1032100017888005,weber_holds
74,38,3,right,right,1.4251815301700907,weber_holds
75,38,3,right,right,1.6681646851295229,weber_holds
76,38,3,right,right,1.5045863219531488,weber_holds
77,38,3,right,right,1.049402907523356,weber_holds
78,38,3,right,right,1.142477390110494,weber_holds
79,38,3,right,right,1.991884861359967,weber_holds
80,38,3,right,right,1.2583817369450305,weber_holds
81,38,4,right,right,2.016708324548073,weber_holds
82,38,4,right,left,1.3796645566102348,weber_holds
83,38,4,right,right,2.539909055832774,weber_holds
84,38,4,right,right,1.7574077821607827,weber_holds
85,38,4,right,right,3.0388398015437845,weber_holds
86,38,4,right,left,2.113282392396021,weber_holds
87,38,4,right,left,2.348223542710635,weber_holds
88,38,4,right,right,1.5016784700223806,weber_holds
89,38,4,right,right,2.0575002147023214,weber_holds
90,38,4,right,right,2.4892057260760145,weber_holds
91,38,6,right,right,1.6982896928774271,weber_holds
92,38,6,right,left,2.439685460148231,weber_holds
93,38,6,right,right,1.9841273085935331,weber_holds
94,38,6,right,right,2.1480685759168927,weber_holds
95,38,6,right,right,1.782182883465325,weber_holds
96,38,6,right,right,1.4757996126711022,weber_holds
97,38,6,right,left,1.813075749308812,weber_holds
98,38,6,right,left,2.53132053154433,weber_holds
99,38,6,right,left,2.562849850569524,weber_holds
100,38,6,right,left,1.7516294040546863,weber_holds
101,38,7,right,right,1.10709252490634,weber_holds
102,38,7,right,left,1.0621427920096036,weber_holds
103,38,7,right,right,1.4234230770853917,weber_holds
104,38,7,right,right,1.4229273572306593,weber_holds
105,38,7,right,left,1.2728757686824694,weber_holds
106,38,7,right,right,1.3541546223809426,weber_holds
107,38,7,right,left,1.8143328809766524,weber_holds
108,38,7,right,right,1.1333028253373683,weber_holds
109,38,7,right,right,1.1024694778447568,weber_holds
110,38,7,right,right,1.6128065405014753,weber_holds
111,38,8,right,right,0.7757865213506867,weber_holds
112,38,8,right,right,1.0412490548373698,weber_holds
113,38,8,right,right,0.6544627814291828,weber_holds
114,38,8,right,right,0.7887452124454342,weber_holds
115,38,8,right,right,1.245574636262873,weber_holds
116,38,8,right,right,0.7850980513153365,weber_holds
117,38,8,right,right,0.7618195089833799,weber_holds
118,38,8,right,left,1.1195495737954655,weber_holds
119,38,8,right,right,0.6135597364738787,weber_holds
120,38,8,right,right,1.4137367086417039,weber_holds
1,39,2,left,left,0.849148138248784,weber_holds
2,39,2,left,left,1.0985615840128797,weber_holds
3,39,2,left,left,0.6921608017680823,weber_holds
4,39,2,left,left,0.847698020449519,weber_holds
5,39,2,left,left,1.0745202904001567,weber_holds
6,39,2,left,left,0.8393782474281715,weber_holds
7,39,2,left,left,0.9949195233178194,weber_holds
8,39,2,left,left,2.143038207690055,weber_holds
9,39,2,left,left,0.849266184291033,weber_holds
10,39,2,left,right,1.960747980576617,weber_holds
11,39,3,left,left,1.9503261249443458,weber_holds
12,39,3,left,left,0.9778532281215653,weber_holds
13,39,3,left,left,1.0200327426303208,weber_holds
14,39,3,left,right,1.2711746359901002,weber_holds
15,39,3,left,left,0.8827248818871385,weber_holds
16,39,3,left,left,0.892261146300781,weber_holds
17,39,3,left,left,1.0597413277147845,weber_holds
18,39,3,left,left,1.4298781791356678,weber_holds
19,39,3,left,left,1.443136383826801,weber_holds
20,39,3,left,left,1.306688381589439,weber_holds
21,39,4,left,right,1.4628474355128809,weber_holds
22,39,4,left,left,2.178858750694448,weber_holds
23,39,4,left,left,1.7904276098658907,weber_holds
24,39,4,left,left,1.8834312793818024,weber_holds
25,39,4,left,left,1.3078974421249105,weber_holds
26,39,4,left,left,1.7106827809303033,weber_holds
27,39,4,left,left,2.3180079429231184,weber_holds
28,39,4,left,left,1.6557915686594764,weber_holds
29,39,4,left,left,2.172651426908529,weber_holds
30,39,4,left,right,2.5978703211864427,weber_holds
31,39,6,left,left,2.2489801907412,weber_holds
32,39,6,left,left,1.649648751116994,weber_holds
33,39,6,left,right,2.09088076099678,weber_holds
34,39,6,left,left,1.555749091977987,weber_holds
35,39,6,left,left,1.4626504674451501,weber_holds
36,39,6,left,left,2.3841483531169714,weber_holds
37,39,6,left,left,1.6735651415653428,weber_holds
38,39,6,left,left,2.2669398992708865,weber_holds
39,39,6,left,left,1.6478823791130428,weber_holds
40,39,6,left,left,1.9729080618920134,weber_holds
41,39,7,left,left,0.9090511798029659,weber_holds
42,39,7,left,right,1.1617052996341986,weber_holds
43,39,7,left,left,1.9308820697582816,weber_holds
44,39,7,left,left,1.0308326577412616,weber_holds
45,39,7,left,left,0.9102698038882691,weber_holds
46,39,7,left,right,1.4991822408260511,weber_holds
47,39,7,left,right,1.3626782465615714,weber_holds
48,39,7,left,left,0.9703257210434988,weber_holds
49,39,7,left,left,1.9727525761280957,weber_holds
50,39,7,left,left,1.243818210699011,weber_holds
51,39,8,left,left,0.8020119663994671,weber_holds
52,39,8,left,left,0.904432391662519,weber_holds
53,39,8,left,left,1.0344547142380667,weber_holds
54,39,8,left,left,0.916933426933725,weber_holds
55,39,8,left,left,1.1467010402033733,weber_holds
56,39,8,left,left,0.8753292876986682,weber_holds
57,39,8,left,left,1.1782657789638482,weber_holds
58,39,8,left,left,0.6993503270277278,weber_holds
59,39,8,left,right,2.153265060811831,weber_holds
60,39,8,left,left,0.7340820521661104,weber_holds
61,39,2,right,right,0.8134579343485133,weber_holds
62,39,2,right,right,0.7137650607625547,weber_holds
63,39,2,right,right,1.2579229212148235,weber_holds
64,39,2,right,right,0.9791328743568035,weber_holds
65,39,2,right,right,0.723926462343413,weber_holds
66,39,2,right,left,1.0610517965625603,weber_holds
67,39,2,right,right,1.0085888982360427,weber_holds
68,39,2,right,right,0.9089074366466359,weber_holds
69,39,2,right,right,0.6584069285095602,weber_holds
70,39,2,right,right,0.8043676739792693,weber_holds
71,39,3,right,right,1.3463501715473005,weber_holds
72,39,3,right,right,1.2694985937633574,weber_holds
73,39,3,right,right,0.8785795760211677,weber_holds
74,39,3,right,right,1.2771511509635984,weber_holds
75,39,3,right,right,1.0030270305589364,weber_holds
76,39,3,right,right,1.3851956751681478,weber_holds
77,39,3,right,right,1.0573654659853218,weber_holds
78,39,3,right,right,1.35939607186979,weber_holds
79,39,3,right,right,1.0136546802824715,weber_holds
80,39,3,right,right,1.351641666825733,weber_holds
81,39,4,right,left,1.7807294634066255,weber_holds
82,39,4,right,right,1.7678324148917581,weber_holds
83,39,4,right,left,2.5436864811071977,weber_holds
84,39,4,right,left,1.3775943276201672,weber_holds
85,39,4,right,right,2.383621767636526,weber_holds
86,39,4,right,right,2.025567334304425,weber_holds
87,39,4,right,right,1.539112490636981,weber_holds
88,39,4,right,right,1.4907677521455742,weber_holds
89,39,4,right,left,2.467711037920583,weber_holds
90,39,4,right,right,0.9796140109806717,weber_holds
91,39,6,right,right,3.003624356835126,weber_holds
92,39,6,right,left,1.3918133870083589,weber_holds
93,39,6,right,right,2.0563140446250348,weber_holds
94,39,6,right,right,2.448183391943575,weber_holds
95,39,6,right,left,1.9534076833295677,weber_holds
96,39,6,right,right,1.6786849196249296,weber_holds
97,39,6,right,right,2.0460031946769246,weber_holds
98,39,6,right,right,3.1275505154422816,weber_holds
99,39,6,right,right,1.4028513730871937,weber_holds
100,39,6,right,right,2.1892329079177255,weber_holds
101,39,7,right,right,1.1826380637212575,weber_holds
102,39,7,right,right,1.3792162453716912,weber_holds
103,39,7,right,right,1.5630422449196035,weber_holds
104,39,7,right,right,1.0857086826683415,weber_holds
105,39,7,right,right,0.7743659677853107,weber_holds
106,39,7,right,left,1.779553583771704,weber_holds
107,39,7,right,right,1.2959167487265493,weber_holds
108,39,7,right,right,1.096418029719551,weber_holds
109,39,7,right,right,1.0702337198092842,weber_holds
110,39,7,right,right,0.9543079631805114,weber_holds
111,39,8,right,right,0.9013294765311224,weber_holds
112,39,8,right,right,0.8473763368771596,weber_holds
113,39,8,right,right,1.0609332991706721,weber_holds
114,39,8,right,right,1.2923753233679758,weber_holds
115,39,8,right,right,0.7743649188309876,weber_holds
116,39,8,right,right,1.0828160066167267,weber_holds
117,39,8,right,right,1.1230548328056007,weber_holds
118,39,8,right,right,1.0659598227678082,weber_holds
119,39,8,right,right,1.2697617282790774,weber_holds
120,39,8,right,right,0.6897801444197542,weber_holds
1,40,2,left,left,1.740286767784571,weber_holds
2,40,2,left,left,1.0772373322175102,weber_holds
3,40,2,left,left,1.063356223208787,weber_holds
4,40,2,left,left,0.7184277512024468,weber_holds
5,40,2,left,left,0.6319120634980614,weber_holds
6,40,2,left,left,1.0525614145227495,weber_holds
7,40,2,left,left,0.984059888007998,weber_holds
8,40,2,left,left,0.580477058031633,weber_holds
9,40,2,left,left,0.7930242954958637,weber_holds
10,40,2,left,left,0.7147898373232913,weber_holds
11,40,3,left,left,1.258835716168166,weber_holds
12,40,3,left,left,1.2396703316385027,weber_holds
13,40,3,left,left,1.2551289132950663,weber_holds
14,40,3,left,left,1.2781523969389492,weber_holds
15,40,3,left,left,1.0232739406615912,weber_holds
16,40,3,left,left,1.7577668307189984,weber_holds
17,40,3,left,left,0.8653394349893571,weber_holds
18,40,3,left,left,1.2418141084871073,weber_holds
19,40,3,left,left,1.0574970400173718,weber_holds
20,40,3,left,left,1.9875266880658675,weber_holds
21,40,4,left,left,2.279235468505672,weber_holds
22,40,4,left,left,2.0186175476345896,weber_holds
23,40,4,left,right,1.7890692100628909,weber_holds
24,40,4,left,left,1.8582642005569114,weber_holds
25,40,4,left,left,1.7106488341684916,weber_holds
26,40,4,left,left,1.610955922023005,weber_holds
27,40,4,left,left,1.2530512516598329,weber_holds
28,40,4,left,right,2.0162512237087014,weber_holds
29,40,4,left,left,1.8554702641432603,weber_holds
30,40,4,left,left,2.0661264049063464,weber_holds
31,40,6,left,left,1.942860399427212,weber_holds
32,40,6,left,left,1.5963636392324048,weber_holds
33,40,6,left,right,1.2646213980999106,weber_holds
34,40,6,left,left,1.3247701867929045,weber_holds
35,40,6,left,right,1.8813151214937354,weber_holds
36,40,6,left,right,1.6610968805797208,weber_holds
37,40,6,left,left,1.2711852104593235,weber_holds
38,40,6,left,left,2.041721345712598,weber_holds
39,40,6,left,left,1.859747603359484,weber_holds
40,40,6,left,left,1.1735730015878985,weber_holds
41,40,7,left,left,1.3268530441380393,weber_holds
42,40,7,left,left,2.3307663480434733,weber_holds
43,40,7,left,left,1.4788373298916397,weber_holds
44,40,7,left,left,1.0785953665912429,weber_holds
45,40,7,left,left,1.379051202819124,weber_holds
46,40,7,left,right,1.1858965107806108,weber_holds
47,40,7,left,left,1.2647468523593357,weber_holds
48,40,7,left,left,0.9765136647393715,weber_holds
49,40,7,left,right,2.078389832975066,weber_holds
50,40,7,left,left,0.9519576686345916,weber_holds
51,40,8,left,left,0.8170374234458648,weber_holds
52,40,8,left,left,1.0942435300086544,weber_holds
53,40,8,left,left,0.7174442470480327,weber_holds
54,40,8,left,left,1.1937727221292413,weber_holds
55,40,8,left,right,2.3099604012326176,weber_holds
56,40,8,left,left,0.7790184744012296,weber_holds
57,40,8,left,left,1.1957567514722875,weber_holds
58,40,8,left,left,1.273787703070525,weber_holds
59,40,8,left,left,1.0087038297787132,weber_holds
60,40,8,left,left,0.8678753458056827,weber_holds
61,40,2,right,right,0.9702798849101213,weber_holds
62,40,2,right,right,0.7413231858899532,weber_holds
63,40,2,right,right,0.7017419370230187,weber_holds
64,40,2,right,right,0.8675902731199228,weber_holds
65,40,2,right,right,0.6170671671621126,weber_holds
66,40,2,right,right,0.7124462265863123,weber_holds
67,40,2,right,right,1.00453181664675,weber_holds
68,40,2,right,right,0.7440368512591717,weber_holds
69,40,2,right,left,1.4294988637404171,weber_holds
70,40,2,right,right,1.599047840962612,weber_holds
71,40,3,right,right,2.2400341941791577,weber_holds
72,40,3,right,left,1.3850675841314084,weber_holds
73,40,3,right,right,1.5696044747071094,weber_holds
74,40,3,right,right,1.701475210019931,weber_holds
75,40,3,right,right,0.9985807150825334,weber_holds
76,40,3,right,right,1.329994608799905,weber_holds
77,40,3,right,right,0.9860037366208161,weber_holds
78,40,3,right,right,2.4525971437596588,weber_holds
79,40,3,right,right,1.2034898715736788,weber_holds
80,40,3,right,right,1.3021983393643788,weber_holds
81,40,4,right,right,2.0049058241186084,weber_holds
82,40,4,right,right,1.6220892207225588,weber_holds
83,40,4,right,left,2.8961759707357686,weber_holds
84,40,4,right,right,1.532724092020105,weber_holds
85,40,4,right,left,2.131331929021386,weber_holds
86,40,4,right,right,2.1177329710214163,weber_holds
87,40,4,right,left,2.0351489595833927,weber_holds
88,40,4,right,left,1.8863897182125395,weber_holds
89,40,4,right,right,2.5077802844326627,weber_holds
90,40,4,right,right,1.471355717265692,weber_holds
91,40,6,right,left,2.467474700702184,weber_holds
92,40,6,right,left,1.902979758945468,weber_holds
93,40,6,right,right,1.7046358576167944,weber_holds
94,40,6,right,right,1.4842921605647663,weber_holds
95,40,6,right,left,2.8587172564346752,weber_holds
96,40,6,right,right,1.6056246601173754,weber_holds
97,40,6,right,right,3.7142795887142217,weber_holds
98,40,6,right,right,1.4754769003959607,weber_holds
99,40,6,right,right,1.447735531417607,weber_holds
100,40,6,right,right,1.4352639817344808,weber_holds
101,40,7,right,right,0.9321143187482068,weber_holds
102,40,7,right,right,1.1509449546955308,weber_holds
103,40,7,right,right,1.0303057780554081,weber_holds
104,40,7,right,right,1.8622236909773444,weber_holds
105,40,7,right,right,1.0129536993503572,weber_holds
106,40,7,right,right,0.8583867776788754,weber_holds
107,40,7,right,right,1.1122540864331971,weber_holds
108,40,7,right,right,1.040866488775584,weber_holds
109,40,7,right,right,1.461240133122625,weber_holds
110,40,7,right,right,1.3198222635487966,weber_holds
111,40,8,right,right,1.0387644866660208,weber_holds
112,40,8,right,right,1.3661533927994687,weber_holds
113,40,8,right,right,0.9880495362651209,weber_holds
114,40,8,right,right,0.9119921186778279,weber_holds
115,40,8,right,right,0.640421923473883,weber_holds
116,40,8,right,right,0.8704270729548622,weber_holds
117,40,8,right,right,0.7474996987826281,weber_holds
118,40,8,right,right,0.8351053381461642,weber_holds
119,40,8,right,right,1.1996040969153852,weber_holds
120,40,8,right,right,0.7974350189277126,weber_holds
1,41,2,left,left,0.8788917414296868,weber_holds
2,41,2,left,left,0.7137825376483096,weber_holds
3,41,2,left,left,0.8282023708496788,weber_holds
4,41,2,left,left,1.0641564906526164,weber_holds
5,41,2,left,left,1.0287012347028424,weber_holds
6,41,2,left,left,0.768487593697649,weber_holds
7,41,2,left,left,1.0390830163593325,weber_holds
8,41,2,left,left,0.7937561938811293,weber_holds
9,41,2,left,left,0.815248574243536,weber_holds
10,41,2,left,left,0.6190188996231221,weber_holds
11,41,3,left,left,1.4094968654933782,weber_holds
12,41,3,left,right,0.9527275455679209,weber_holds
13,41,3,left,left,0.7652576005066507,weber_holds
14,41,3,left,left,1.7661752864281657,weber_holds
15,41,3,left,left,1.230248044176052,weber_holds
16,41,3,left,left,0.8106029182807171,weber_holds
17,41,3,left,left,1.219693704736289,weber_holds
18,41,3,left,left,0.9823366390400026,weber_holds
19,41,3,left,left,2.671823949848203,weber_holds
20,41,3,left,left,0.8377924154760104,weber_holds
21,41,4,left,left,2.1390931674589733,weber_holds
22,41,4,left,left,2.942211781563938,weber_holds
23,41,4,left,left,1.8146182254368028,weber_holds
24,41,4,left,left,1.8919663362932289,weber_holds
25,41,4,left,left,1.4354877442414948,weber_holds
26,41,4,left,left,2.0118780710550457,weber_holds
27,41,4,left,right,2.606920817638823,weber_holds
28,41,4,left,right,1.9177707822341579,weber_holds
29,41,4,left,right,2.532746856627913,weber_holds
30,41,4,left,left,1.656247334452889,weber_holds
31,41,6,left,left,1.4257962934113049,weber_holds
32,41,6,left,right,3.184700495729101,weber_holds
33,41,6,left,right,1.5375143553564172,weber_holds
34,41,6,left,right,1.6876381658947273,weber_holds
35,41,6,left,left,1.6110144236718975,weber_holds
36,41,6,left,right,1.7155244484996597,weber_holds
37,41,6,left,right,2.198134192460047,weber_holds
38,41,6,left,right,2.8562021153841837,weber_holds
39,41,6,left,left,1.3791272835703996,weber_holds
40,41,6,left,left,2.357431364401038,weber_holds
41,41,7,left,right,3.2870178092606746,weber_holds
42,41,7,left,left,1.0849933725723517,weber_holds
43,41,7,left,left,0.8256789337422614,weber_holds
44,41,7,left,right,1.250484142928347,weber_holds
45,41,7,left,left,1.0286893490357456,weber_holds
46,41,7,left,left,1.0815694083814718,weber_holds
47,41,7,left,left,1.0404188756162507,weber_holds
48,41,7,left,right,1.2038347062952661,weber_holds
49,41,7,left,left,1.2448119820028778,weber_holds
50,41,7,left,left,0.9834562528179882,weber_holds
51,41,8,left,left,1.0595146592664824,weber_holds
52,41,8,left,left,0.5944209437473549,weber_holds
53,41,8,left,left,0.8919405243513361,weber_holds
54,41,8,left,left,0.7396176923718791,weber_holds
55,41,8,left,left,1.2340712869737671,weber_holds
56,41,8,left,left,0.7068992423224063,weber_holds
57,41,8,left,left,0.8323540697053906,weber_holds
58,41,8,left,left,1.4708953249265437,weber_holds
59,41,8,left,right,1.4435914164836798,weber_holds
60,41,8,left,left,0.9241800285842403,weber_holds
61,41,2,right,right,1.397859082834678,weber_holds
62,41,2,right,right,0.6934353640301204,weber_holds
63,41,2,right,left,0.7291990941048252,weber_holds
64,41,2,right,right,0.9513829060482617,weber_holds
65,41,2,right,right,0.9209417949585255,weber_holds
66,41,2,right,right,1.0012494295202896,weber_holds
67,41,2,right,right,0.8748927676191829,weber_holds
68,41,2,right,right,0.8576227343633027,weber_holds
69,41,2,right,right,0.6612967818164647,weber_holds
70,41,2,right,right,1.5210400778943076,weber_holds
71,41,3,right,right,1.3981816082536445,weber_holds
72,41,3,right,left,1.5685590979711286,weber_holds
73,41,3,right,left,1.3777903193314291,weber_holds
74,41,3,right,right,1.1532965066751342,weber_holds
75,41,3,right,right,1.1514686541776,weber_holds
76,41,3,right,right,0.8009973161200943,weber_holds
77,41,3,right,left,1.2860033311384103,weber_holds
78,41,3,right,right,1.232602127252456,weber_holds
79,41,3,right,right,0.8865389316541215,weber_holds
80,41,3,right,right,1.0387337356209456,weber_holds
81,41,4,right,right,1.6747929055975872,weber_holds
82,41,4,right,right,1.9514416645032533,weber_holds
83,41,4,right,right,2.2683543426375508,weber_holds
84,41,4,right,left,1.294484610322592,weber_holds
85,41,4,right,right,2.0707222766037323,weber_holds
86,41,4,right,left,1.8950104815151856,weber_holds
87,41,4,right,right,1.6987729358711703,weber_holds
88,41,4,right,right,1.5434433106348413,weber_holds
89,41,4,right,right,1.6321384029691817,weber_holds
90,41,4,right,right,1.9077015951067184,weber_holds
91,41,6,right,right,2.05498670259791,weber_holds
92,41,6,right,right,2.528982676866146,weber_holds
93,41,6,right,right,2.1173288262126917,weber_holds
94,41,6,right,right,3.0017279379916024,weber_holds
95,41,6,right,left,1.8954793069639162,weber_holds
96,41,6,right,right,1.653549629838862,weber_holds
97,41,6,right,right,2.425657609247842,weber_holds
98,41,6,right,right,2.110622571194027,weber_holds
99,41,6,right,right,2.1556246445984564,weber_holds
100,41,6,right,right,1.7422536371473576,weber_holds
101,41,7,right,right,1.0679509602357595,weber_holds
102,41,7,right,right,0.9031217078562694,weber_holds
103,41,7,right,right,1.280779803058504,weber_holds
104,41,7,right,right,1.096008069163938,weber_holds
105,41,7,right,right,1.425602850202849,weber_holds
106,41,7,right,left,2.950349393564638,weber_holds
107,41,7,right,right,1.0636864370154566,weber_holds
108,41,7,right,right,1.1708267816419637,weber_holds
109,41,7,right,right,1.4883023444633126,weber_holds
110,41,7,right,right,0.9220405732529366,weber_holds
111,41,8,right,right,1.0465592962111454,weber_holds
112,41,8,right,right,1.1169505377758593,weber_holds
113,41,8,right,right,0.6723431607601262,weber_holds
114,41,8,right,right,0.8826649104893829,weber_holds
115,41,8,right,right,0.7052113256318564,weber_holds
116,41,8,right,right,0.8398129871236504,weber_holds
117,41,8,right,right,0.9539891633887472,weber_holds
118,41,8,right,right,0.7705469021045053,weber_holds
119,41,8,right,right,0.5729404935081321,weber_holds
120,41,8,right,right,0.7709983185043192,weber_holds
1,42,2,left,left,0.8376163147457254,weber_holds
2,42,2,left,right,0.7715191859284269,weber_holds
3,42,2,left,left,0.7393776757069339,weber_holds
4,42,2,left,left,0.7759113890037324,weber_holds
5,42,2,left,left,0.8033735070168344,weber_holds
6,42,2,left,left,0.939641642744464,weber_holds
7,42,2,left,left,1.2080417950378965,weber_holds
8,42,2,left,left,0.917700769771036,weber_holds
9,42,2,left,left,0.5801241603976154,weber_holds
10,42,2,left,left,1.2608749061076434,weber_holds
11,42,3,left,right,2.011729447812688,weber_holds
